0.87826866,0.65985805,0.44062316,0.29690203,0.20197678,0.13897485,0.097067304,0.06920397,0.050745122,0.0386119,0.030747406,0.025769534,0.022744818,0.021039898,0.020223279,0.019999983
0.84017545,0.6549929,0.43944937,0.296525,0.20185833,0.13894978,0.097075075,0.06922098,0.05076229,0.038626123,0.03075804,0.02577687,0.022749443,0.021042416,0.020224221,0.019999778
0.6590832,0.59550667,0.42411003,0.29133826,0.20003173,0.13839297,0.097006716,0.06932398,0.050905865,0.038758926,0.03086313,0.025851874,0.02279761,0.02106867,0.020233465,0.019996276
0.51840466,0.47413078,0.3746252,0.27199486,0.19233568,0.13547596,0.0961014,0.069240995,0.051119562,0.039039325,0.031115735,0.02604432,0.022925163,0.021137854,0.020254435,0.019979406
0.3974596,0.3636808,0.30159616,0.23419024,0.17432378,0.12733197,0.092708096,0.06806916,0.05092939,0.039229393,0.031402443,0.02630235,0.023107087,0.02123334,0.020269621,0.019926611
0.30060604,0.2767481,0.23329481,0.18886691,0.14775522,0.11295828,0.085438944,0.064682506,0.04955254,0.038822494,0.031408027,0.026433514,0.023225293,0.021279473,0.020225646,0.019794568
0.22729516,0.20987223,0.17886472,0.1479831,0.11973537,0.095212586,0.07491568,0.058808547,0.046477355,0.03733003,0.030745417,0.02615633,0.02308354,0.021141043,0.020027533,0.019512802
0.1731225,0.15975827,0.1373224,0.11523044,0.095255405,0.07791717,0.063330054,0.051414907,0.041959744,0.034668133,0.029207446,0.025247723,0.022486657,0.020662032,0.019555148,0.018988758
0.13339286,0.122783,0.10614311,0.09004354,0.07558556,0.06308466,0.05253913,0.04382781,0.036780763,0.0312059,0.026903536,0.023677438,0.021343349,0.019734764,0.018705934,0.018132614
0.1041983,0.09558597,0.082896106,0.070922345,0.060258117,0.05106988,0.04332272,0.03690004,0.031659104,0.027454196,0.024145631,0.021603314,0.019708293,0.018353518,0.017444098,0.016897164
0.08256814,0.0754634,0.06552944,0.05641833,0.04839935,0.041523077,0.035732076,0.030923229,0.026980327,0.023789616,0.021246202,0.019256035,0.017735926,0.016612832,0.015822925,0.015310675
0.06634063,0.060399212,0.052440166,0.045343343,0.039187025,0.033943743,0.02953736,0.025873818,0.022857212,0.020397624,0.018414319,0.016836524,0.015602997,0.014661092,0.013965695,0.013478175
0.05397905,0.048948113,0.042440437,0.036787473,0.0319587,0.027880117,0.024463544,0.021620652,0.019269442,0.017336814,0.015759135,0.0144818025,0.0134583805,0.012649568,0.0120221805,0.011548222
0.044404462,0.040094614,0.034678407,0.030082108,0.026214335,0.022976222,0.020274384,0.018025596,0.016157849,0.014609882,0.013330079,0.012275198,0.011409119,0.010701724,0.010127901,0.009666702
0.036863524,0.0331317,0.028554238,0.024748402,0.021589564,0.01896752,0.016788872,0.014976003,0.013465019,0.012203538,0.011148681,0.010265336,0.009524715,0.00890317,0.008381233,0.007942837
0.03083037,0.027568053,0.023648785,0.020447928,0.017823637,0.015662387,0.013874052,0.012387186,0.011145064,0.010102504,0.009223378,0.008478679,0.007845011,0.00730342,0.006838491,0.006437628
0.89088523,0.6958828,0.49797443,0.36460286,0.27284917,0.208823,0.16376734,0.13196047,0.10955185,0.093887314,0.08310186,0.07586481,0.07121523,0.068452686,0.067062974,0.06666659
0.85390437,0.6912366,0.4968093,0.36419177,0.27269477,0.20877069,0.16375762,0.13196783,0.10956474,0.09390051,0.08311313,0.07587335,0.07122096,0.06845583,0.067063875,0.06666564
0.6815934,0.6334078,0.48138037,0.35856336,0.27043244,0.2078815,0.16346826,0.13194014,0.1096413,0.09400634,0.08321316,0.07595252,0.0712743,0.068483405,0.067068055,0.06664971
0.55394125,0.51604354,0.4311722,0.33761954,0.26123342,0.20380703,0.16176356,0.131351,0.10956123,0.09413257,0.08339391,0.076113984,0.07138377,0.06852984,0.067051604,0.06657593
0.4428348,0.4111509,0.35727444,0.29679808,0.24011579,0.19313021,0.15651795,0.12891866,0.10856087,0.0938251,0.08338183,0.07618581,0.07143105,0.0685016,0.066928774,0.06635671
0.35165608,0.32842496,0.28853124,0.24805522,0.2092835,0.17482953,0.14608957,0.12318063,0.10551854,0.0922718,0.08260099,0.0757589,0.071119286,0.06817424,0.06651957,0.06583746
0.28079888,0.2633923,0.23344688,0.20408727,0.17689732,0.15251699,0.13145043,0.113906115,0.099778384,0.08874899,0.08039935,0.07429105,0.070012145,0.06719859,0.06554071,0.06478161
0.2268883,0.21315658,0.1905312,0.16847329,0.14845985,0.13078305,0.11547988,0.1025209,0.0918134,0.08319853,0.07646684,0.071381934,0.067702234,0.06519688,0.06365533,0.06289194
0.18601216,0.17473812,0.15724707,0.14037932,0.1251775,0.11189221,0.100484245,0.09083403,0.08280503,0.07625592,0.07104129,0.067012936,0.06402296,0.06192791,0.060592446,0.05989215
0.15479031,0.14527579,0.1313467,0.1181827,0.10638065,0.096107475,0.087327294,0.07992662,0.07377221,0.06873313,0.06468696,0.061520234,0.059127674,0.057411443,0.056280896,0.055652548
0.13058695,0.12238891,0.11096134,0.10042493,0.09105687,0.08292028,0.07596805,0.0701043,0.06521803,0.061199553,0.057947256,0.055369496,0.053384345,0.05191856,0.05090648,0.050289057
0.111449115,0.10426051,0.09462419,0.08595491,0.07832945,0.07172604,0.066074975,0.061286792,0.057267897,0.053928602,0.05118682,0.04896923,0.04721117,0.04585587,0.044853512,0.044160303
0.095974945,0.089572534,0.08124625,0.07391659,0.067541264,0.062041618,0.05732732,0.053308185,0.04989976,0.04702564,0.0446181,0.04261783,0.04097327,0.039639734,0.038578555,0.03775623
0.0831808,0.07740007,0.070054516,0.06370297,0.058233973,0.053535033,0.049502496,0.04604458,0.043081637,0.040545244,0.038376957,0.036526952,0.034952782,0.033618268,0.032492515,0.0315491
0.07238877,0.06710938,0.06051896,0.05490089,0.050104067,0.04599794,0.04247264,0.03943672,0.03681437,0.034542736,0.032569647,0.030851653,0.029352468,0.02804166,0.026893625,0.025886727
0.06313772,0.058273256,0.052284673,0.047237135,0.0429574,0.039306667,0.03617397,0.033470366,0.031124262,0.0290777,0.027283503,0.025703052,0.024304545,0.023061654,0.021952467,0.020958655
0.8876823,0.69444627,0.5086991,0.3893871,0.30987468,0.2554112,0.21738113,0.19050734,0.17142244,0.15790044,0.14842418,0.14193194,0.13766375,0.13506502,0.13372453,0.13333316
0.85095274,0.6900244,0.5076508,0.38902795,0.30973884,0.25536153,0.21736729,0.19050838,0.17142901,0.15790822,0.14843117,0.14193726,0.13766709,0.13506638,0.133724,0.13333097
0.6816327,0.6345222,0.4934353,0.3839514,0.30767676,0.25449884,0.21702744,0.19040377,0.17142698,0.15794452,0.14847402,0.1419712,0.1376851,0.13506596,0.13370503,0.13329458
0.56118184,0.5230425,0.44653568,0.36455342,0.29903606,0.25047433,0.21513772,0.18954343,0.1710659,0.15781501,0.14843667,0.14195262,0.13764736,0.13499069,0.13358487,0.13312827
0.4592109,0.4265848,0.37805894,0.3264356,0.27888757,0.23981054,0.20943916,0.18647513,0.16939916,0.15688545,0.14787652,0.14155537,0.13729696,0.13462308,0.13316648,0.13264363
0.37680256,0.3526986,0.31581953,0.28133497,0.24945493,0.2214847,0.1982087,0.17958547,0.16510947,0.15412576,0.14599372,0.14015111,0.13612863,0.13354415,0.13209018,0.1315207
0.313289,0.29530224,0.26696894,0.24130055,0.21879233,0.19921313,0.18252109,0.16866173,0.15746345,0.14865704,0.14192784,0.13695823,0.13345279,0.13114974,0.12982383,0.12928483
