0.9978224,0.9991712,0.9997855,0.99989986,0.9999408,0.9999605,0.99997205,0.9999808,0.99999297,1.0000802,1.0777224,1.0931224,1.0977203,1.0997382,1.1007814,1.1013751,1.101735,1.1019634,1.1021132,1.1022142,1.1022835,1.1023318,1.1023655,1.1023892,1.1024061,1.102157,1.102426,1.1024317,1.1024272,1.1024374,1.1024386,1.1024366
0.9978224,0.9991712,0.9997855,0.99989986,0.9999408,0.9999605,0.99997205,0.9999808,0.99999297,1.0000802,1.0777224,1.0931224,1.0977203,1.0997382,1.1007814,1.1013751,1.101735,1.1019634,1.1021132,1.1022142,1.1022835,1.1023318,1.1023655,1.1023892,1.1024061,1.102157,1.102426,1.1024317,1.1024272,1.1024374,1.1024386,1.1024366
0.97312796,0.98936474,0.9973459,0.9987878,0.9992911,0.9995283,0.999665,0.99976605,0.99990034,1.0008152,1.0761758,1.0927713,1.0975547,1.099636,1.1007093,1.10132,1.1016911,1.1019275,1.1020837,1.102191,1.1022651,1.102317,1.1023536,1.1023797,1.1023984,1.1024115,1.1024208,1.1024275,1.1024318,1.1024346,1.1024361,1.10243413
0.91038376,0.95065325,0.9855903,0.99341667,0.99618316,0.99747026,0.99819446,0.99870473,0.9993259,1.0029261,1.0714757,1.0913944,1.096862,1.0991952,1.1003932,1.1010771,1.1014965,1.1017678,1.1019531,1.102088,1.1021836,1.1022519,1.1023012,1.1023371,1.1023637,1.1023834,1.1023979,1.1024088,1.1024166,1.1024222,1.1024256,1.1024263
0.86710876,0.8973733,0.9565387,0.97840345,0.9872284,0.99147725,0.9938574,0.9954612,0.9972059,1.0050037,1.0636139,1.088095,1.095079,1.0980281,1.0995443,1.1004202,1.1009686,1.101335,1.1016017,1.1018114,1.1019646,1.1020768,1.1021601,1.1022228,1.1022706,1.1023073,1.102336,1.1023585,1.1023759,1.1023891,1.1023971,1.1023993
0.8463407,0.85865587,0.91410387,0.94996166,0.96841747,0.9782852,0.9840297,0.9878538,0.99168617,1.0043406,1.0536544,1.0819582,1.0914624,1.095588,1.0977466,1.0990219,1.0998441,1.1004164,1.1008614,1.1012294,1.1015038,1.1017085,1.1018634,1.1019821,1.1020746,1.1021475,1.1022058,1.1022525,1.10229,1.1023191,1.1023372,1.1023424
0.82651997,0.8315259,0.8709994,0.9111068,0.938229,0.9551699,0.9659097,0.97335684,0.9807738,0.9988196,1.0416982,1.0722861,1.0851657,1.0911884,1.0944612,1.0964541,1.0977802,1.0987391,1.09952,1.1001755,1.1006694,1.1010412,1.1013252,1.1015453,1.1017188,1.1018572,1.1019691,1.1020601,1.1021339,1.1021919,1.1022282,1.1022387
0.79902464,0.80402625,0.8323065,0.8685477,0.89932626,0.92198807,0.9381223,0.9504054,0.96332926,0.9872719,1.0267962,1.0586723,1.0753785,1.0840697,1.089059,1.0922102,1.0943722,1.0959854,1.0973295,1.0984539,1.0993043,1.0999482,1.1004428,1.1008286,1.1011345,1.1013805,1.1015801,1.1017436,1.1018771,1.1019825,1.1020488,1.1020681
0.7628615,0.7701075,0.79489684,0.8258399,0.85592365,0.88135576,0.90188825,0.9196289,0.9395822,0.9694543,1.0080149,1.0409598,1.0615256,1.0735433,1.0809121,1.0857627,1.0891938,1.0918185,1.0940226,1.0958484,1.0972334,1.0982864,1.0990989,1.0997357,1.1002427,1.1006517,1.1009852,1.1012592,1.101484,1.1016618,1.1017739,1.1018065
0.7192597,0.72860104,0.7544829,0.7824937,0.81063694,0.83674985,0.8604646,0.8837372,0.91102636,0.9461484,0.98515946,1.0193087,1.0434691,1.059196,1.0695403,1.0766643,1.0818634,1.0859233,1.0893373,1.0921394,1.0942726,1.0959027,1.097166,1.0981604,1.0989548,1.0995979,1.1001239,1.1005573,1.1009135,1.1011963,1.1013741,1.1014262
0.669946,0.68053037,0.7089652,0.736874,0.76422876,0.790889,0.8174675,0.8461012,0.87983465,0.91898835,0.9589405,0.9943421,1.0216247,1.0410745,1.0547743,1.0646666,1.0721229,1.078057,1.0830485,1.0871227,1.090243,1.0926421,1.0945117,1.0959904,1.0971764,1.0981398,1.0989302,1.099583,1.1001208,1.1005485,1.1008176,1.1008962
0.6167428,0.6277236,0.65851486,0.68829626,0.7169176,0.7454736,0.77557564,0.8093344,0.8480696,0.88990724,0.9306702,0.9671211,0.99690497,1.0197355,1.0368546,1.0498132,1.0599084,1.0680971,1.075002,1.0806355,1.0849869,1.0883602,1.0910074,1.0931131,1.0948102,1.096194,1.0973337,1.0982773,1.0990567,1.0996776,1.1000679,1.1001822
0.56146765,0.5722367,0.6046971,0.6374456,0.66927934,0.7015479,0.736183,0.77476853,0.81713307,0.86054194,0.9017477,0.93888503,0.970488,0.99611187,1.0163976,1.0324528,1.0453776,1.0560719,1.0651436,1.0725781,1.0783862,1.0829353,1.0865365,1.0894217,1.0917606,1.0936775,1.0952622,1.096579,1.0976692,1.0985395,1.0990863,1.0992464
0.505859,0.5160827,0.54963434,0.5858763,0.6223285,0.65977806,0.6996727,0.7426832,0.7876594,0.83192176,0.8732499,0.9107179,0.94351655,0.971261,0.9942369,1.0131637,1.0288842,1.0421612,1.0535301,1.062929,1.0703753,1.076281,1.0810049,1.0848225,1.0879399,1.0905095,1.0926442,1.0944253,1.095905,1.0970883,1.0978312,1.0980488
0.45148417,0.46106052,0.49542382,0.5353765,0.57719076,0.6205498,0.6658566,0.7127807,0.759712,0.8044774,0.8457763,0.8833446,0.91686535,0.9461143,0.9712175,0.9926155,1.0109017,1.0266632,1.0403218,1.0517502,1.0609516,1.0683547,1.0743488,1.0792422,1.0832719,1.0866171,1.0894122,1.0917556,1.0937096,1.0952766,1.0962589,1.0965463
0.39964825,0.4086373,0.44379756,0.48748532,0.5347814,0.5840111,0.6343327,0.6845778,0.7330566,0.77822345,0.8195047,0.85709697,0.89104974,0.92132866,0.9480303,0.97143126,0.9919286,1.0099382,1.0257539,1.0391757,1.0501736,1.059163,1.0665407,1.0726334,1.0776992,1.0819386,1.0855052,1.0885121,1.0910308,1.0930567,1.0943239,1.0946947
0.35133067,0.3598834,0.39597598,0.44325715,0.4956557,0.55012834,0.60469514,0.6576284,0.7073768,0.7529645,0.7943385,0.83199906,0.8662571,0.8972557,0.92513263,0.9500928,0.97240496,0.99234796,1.0100983,1.0253915,1.0381532,1.0487593,1.0575919,1.0649781,1.0711857,1.076428,1.0808727,1.0846438,1.0878191,1.090382,1.0919803,1.0924478
0.30716458,0.31546468,0.35266006,0.4032327,0.46001548,0.5187565,0.5766238,0.6316104,0.68239623,0.72844964,0.7700553,0.80789185,0.8424427,0.8739939,0.9027507,0.9289065,0.9526627,0.97420615,0.99362457,1.010608,1.0250386,1.0372367,1.04755,1.0562896,1.0637197,1.0700576,1.0754766,1.0801078,1.0840302,1.087208,1.0891821,1.0897589
0.26745945,0.27568284,0.31410736,0.36753422,0.42779446,0.48969948,0.5499003,0.606334,0.65792775,0.7044619,0.74641365,0.7845448,0.81943613,0.85147405,0.8809303,0.90801686,0.9329117,0.95575136,0.9765682,0.99503356,1.0109968,1.024716,1.0364926,1.0466092,1.0553144,1.0628189,1.0692945,1.0748723,1.0796266,1.0834942,1.0858845,1.0865813
0.23225425,0.2405468,0.280244,0.33599514,0.39876628,0.4627514,0.52439106,0.58171475,0.63387513,0.68085325,0.7232138,0.7617318,0.7970269,0.8295434,0.8596037,0.8874474,0.9132537,0.93714035,0.95911443,0.97885495,0.9961943,1.0113323,1.02452,1.0360032,1.0460063,1.0547243,1.06232,1.0689175,1.0745794,1.0792053,1.0820441,1.0828695
0.20138581,0.20985442,0.25077847,0.30827492,0.37262517,0.4377182,0.5000209,0.5577394,0.61021584,0.6575491,0.700321,0.7392732,0.7750204,0.8080291,0.83865064,0.86714774,0.89371103,0.918458,0.94139314,0.962224,0.9807832,0.9972219,1.0117437,1.0245551,1.0358512,1.045805,1.0545635,1.062237,1.0688697,1.0743122,1.0776215,1.0785798
0.17455658,0.18326972,0.22529766,0.2839545,0.3490461,0.41442627,0.47674906,0.53443426,0.5869763,0.63453496,0.6776661,0.7170502,0.7532677,0.78677875,0.81794256,0.847035,0.87425756,0.89973587,0.92348504,0.94525486,0.96489215,0.98251194,0.99827766,1.0123589,1.0249199,1.0361085,1.0460509,1.0548384,1.0624894,1.0687935,1.0725805,1.0736705
0.15139315,0.16038626,0.20333865,0.26259947,0.32771784,0.39272332,0.45455182,0.51184297,0.56421065,0.61183894,0.6552348,0.69500345,0.7316739,0.7656797,0.7973711,0.8270242,0.8548465,0.8809724,0.905433,0.92802644,0.9486229,0.9673136,0.98423046,0.99951154,1.0132922,1.0256948,1.0368224,1.0467424,1.0554417,1.0626367,1.0668902,1.0681041
0.13149224,0.14077446,0.18443699,0.24379745,0.3083587,0.37247592,0.4334108,0.4900112,0.5419836,0.5895145,0.6330521,0.67312276,0.7101954,0.7446653,0.77686054,0.807047,0.83543056,0.862151,0.88725567,0.9105898,0.9320519,0.9517186,0.9696995,0.98610705,1.0010524,1.0146332,1.0269291,1.037982,1.0477414,1.055838,1.0605257,1.0618471
0.11445181,0.124013156,0.16815573,0.2271769,0.29072213,0.35356665,0.41330683,0.46897835,0.52035904,0.56762606,0.61116743,0.6514333,0.6888308,0.72371095,0.75637156,0.7870605,0.81597453,0.843254,0.8689588,0.89297676,0.91523415,0.9358,0.9547681,0.97223204,0.9882826,1.0029966,1.0164309,1.0286002,1.0394135,1.0484029,1.0534685,1.0548711
0.099891506,0.10970887,0.15410066,0.21241412,0.2745961,0.33589098,0.39421678,0.44877326,0.4993934,0.5462394,0.58964247,0.629983,0.6676092,0.7028262,0.7358981,0.76704884,0.7964613,0.824271,0.85054547,0.87520784,0.8982092,0.91961414,0.9395056,0.9579628,0.9750608,0.99085826,1.0053915,1.0186483,1.0304929,1.0403467,1.0457075,1.047154
0.08746374,0.09750576,0.14192596,0.19923288,0.2597998,0.31935495,0.37611258,0.42941305,0.47913188,0.5254146,0.5685416,0.60883176,0.6465794,0.68204576,0.7154603,0.74702126,0.7768936,0.80520403,0.83202255,0.85729975,0.8810066,0.90320444,0.9239676,0.9433645,0.96145713,0.9782889,0.99387705,1.0081825,1.0210221,1.0316937,1.037239,1.0386797
0.07685861,0.08708933,0.1313343,0.18740067,0.24617958,0.30387345,0.3589617,0.41090366,0.45960745,0.5052028,0.5479257,0.58804256,0.6258002,0.66141987,0.69509816,0.7270069,0.757292,0.786068,0.8134039,0.8392697,0.8636511,0.8866054,0.9081994,0.9284916,0.9475332,0.9653535,0.9819519,0.9972621,1.0110499,1.0224755,1.0280672,1.0294397
0.06780463,0.078186065,0.12207363,0.17672333,0.23360457,0.28936872,0.3427278,0.3932404,0.44084105,0.48564398,0.52784836,0.56767607,0.6053337,0.6410072,0.6748633,0.7070491,0.7376909,0.7668906,0.79471225,0.8211391,0.84616655,0.8698465,0.89223784,0.9133894,0.9333417,0.9521105,0.96967703,0.9859466,1.0006291,1.0127313,1.0182047,1.0194323
0.06006694,0.070561014,0.11393228,0.1670393,0.22196312,0.2757695,0.32737184,0.3764112,0.42284256,0.46676728,0.50835353,0.54778683,0.5852397,0.6208685,0.6548135,0.6871999,0.7181356,0.7477091,0.77597827,0.80293435,0.82857823,0.8529548,0.87611437,0.8980955,0.9189272,0.938611,0.95710844,0.97429377,0.9898146,1.0025055,1.0076705,1.0086634
0.05344428,0.06401401,0.10673383,0.15821439,0.21115945,0.26301038,0.31285298,0.36039662,0.40561265,0.44859114,0.48947525,0.52842087,0.56557274,0.6010624,0.6350081,0.66751564,0.698677,0.728568,0.7572395,0.7846872,0.81091416,0.83595747,0.8598577,0.8826421,0.9043274,0.92489874,0.944296,0.9623579,0.97866136,0.99184656,0.9964911,0.9971464
0.04776533,0.058375623,0.10033178,0.15013681,0.20111094,0.251031,0.29912966,0.3451725,0.3891438,0.43112463,0.4712377,0.5096152,0.5463796,0.58164227,0.6155034,0.6480529,0.6793688,0.709516,0.7385384,0.76643384,0.7932057,0.8188826,0.84349495,0.86705786,0.88957435,0.9110114,0.93128353,0.9501887,0.9672228,0.9808056,0.9846991,0.9849015
0.997902,0.9992196,0.999809,0.9999155,0.9999527,0.9999699,0.9999794,0.99998516,0.999989,0.99999166,0.99999374,0.99999535,0.9999967,0.9999979,0.9999991,1.0000005,1.000002,1.0000042,1.0000076,1.000014,1.0000286,1.0000824,1.00115,1.8192044,1.9465663,1.9915751,2.0123732,2.022983,2.0285518,2.031386,2.0326493,2.0328605
0.997902,0.9992196,0.999809,0.9999155,0.9999527,0.9999699,0.9999794,0.99998516,0.999989,0.99999166,0.99999374,0.99999535,0.9999967,0.9999979,0.9999991,1.0000005,1.000002,1.0000042,1.0000076,1.000014,1.0000286,1.0000824,1.00115,1.8192044,1.9465663,1.9915751,2.0123732,2.022983,2.0285518,2.031386,2.0326493,2.0328605
0.9740508,0.98993057,0.99762285,0.99897265,0.9994317,0.9996418,0.9997557,0.9998247,0.9998702,0.9999021,0.9999259,0.99994475,0.99996054,0.99997485,0.99998885,1.0000039,1.0000224,1.0000476,1.000087,1.0001595,1.0003285,1.000945,1.0125602,1.8140063,1.9453989,1.991108,2.012136,2.0228443,2.0284626,2.031324,2.0326037,2.0328193
0.91496634,0.95354027,0.98702854,0.99438536,0.99692816,0.9980818,0.99870056,0.99907225,0.9993149,0.99948424,0.99960953,0.9997079,0.99978995,0.9998635,0.9999352,1.0000125,1.0001057,1.0002325,1.0004301,1.0007932,1.0016375,1.004684,1.0520118,1.7971143,1.9410678,1.989288,2.0111804,2.0222712,2.0280855,2.0310574,2.0324037,2.032637
0.8806255,0.90637416,0.96119773,0.9815864,0.9897097,0.99355483,0.99564147,0.99689573,0.9977118,0.9982783,0.99869514,0.9990197,0.9992883,0.999527,0.9997575,1.0000037,1.0002975,1.0006948,1.0013106,1.002436,1.0050302,1.0141364,1.1144518,1.7655785,1.9312251,1.9849138,2.0088084,2.0208144,2.027108,2.030355,2.0318687,2.0321474
0.8755524,0.87960285,0.92564523,0.95801324,0.9747918,0.9837232,0.9888446,0.9920054,0.9940869,0.9955385,0.99660593,0.9974342,0.9981154,0.9987153,0.9992889,0.999894,1.0006088,1.0015653,1.0030352,1.0056952,1.0117224,1.0317785,1.1785996,1.7234674,1.9138577,1.9766307,2.0041544,2.0178874,2.0251088,2.0288978,2.0307462,2.0311165
0.8782001,0.87143916,0.8948402,0.9282124,0.9519965,0.9670946,0.9766719,0.98294437,0.9872237,0.9902706,0.9925373,0.9943045,0.9957574,0.9970307,0.9982379,0.99949723,1.0009665,1.002909,1.0058568,1.0111086,1.022673,1.0580832,1.2327459,1.679224,1.8881202,1.9631758,1.9962685,2.0127993,2.02157,2.0262833,2.0287118,2.029242
0.8791677,0.86994827,0.87526095,0.90043473,0.92542446,0.94482195,0.958851,0.96887684,0.9761305,0.9815043,0.98560935,0.9888638,0.99156404,0.99393654,0.9961785,0.99849874,1.001175,1.0046651,1.0098774,1.0189587,1.0381373,1.0907793,1.2749698,1.639241,1.8548241,1.9436553,1.9842222,2.0047934,2.0158927,2.0220308,2.0253706,2.026155
